"source" "amenities" "bathrooms" "bedrooms" "has_photo" "pets_allowed" "price" "square_feet" "latitude" "longitude" "amenities2" "has_photo2" "pets_allowed2" "price_category" "source2"
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 899 433 35.1211 -89.9517 "Basic" 1 2 "Low" 10
"RentLingo" 3 1 2 "Thumbnail" "None" 1645 434 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 3 1 3 "Thumbnail" "None" 1026 434 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats,Dogs" 1298 730 45.4851 -122.8349 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats" 1630 435 25.7603 -80.3005 "Basic" 1 1 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1250 435 45.5091 -122.6449 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1150 435 40.0054 -75.1415 "Basic" 1 2 "Medium" 10
"RentLingo" 3 1 1 "Thumbnail" "Cats,Dogs" 1089 730 28.5163 -81.3644 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 895 437 30.3054 -97.7497 "Basic" 1 0 "Low" 10
"RentLingo" 8 1 1 "Thumbnail" "Cats,Dogs" 1215 438 44.9855 -93.3023 "Comfort" 1 2 "Medium" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 1100 438 45.5091 -122.6449 "Basic" 1 2 "Medium" 10
"RentLingo" 6 1 2 "Thumbnail" "Cats,Dogs" 1040 438 39.1679 -84.4933 "Comfort" 1 2 "Medium" 10
"RentLingo" 5 1 3 "Thumbnail" "Cats,Dogs" 949 440 28.5163 -81.3644 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 899 440 30.3054 -97.7497 "Basic" 1 0 "Low" 10
"RentLingo" 2 1 2 "Thumbnail" "None" 881 440 30.3054 -97.7497 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 879 440 33.5178 -112.0848 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 835 440 35.0462 -85.2352 "Basic" 1 2 "Low" 10
"RentLingo" 2 1 1 "Thumbnail" "Cats,Dogs" 740 440 29.4624 -98.5253 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 635 440 38.8562 -104.772 "Basic" 1 2 "Low" 10
"RentLingo" 2 1 1 "Thumbnail" "Cats,Dogs" 2795 441 37.7599 -122.4379 "Basic" 1 2 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 2295 441 37.7599 -122.4379 "Basic" 1 0 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1270 441 45.5091 -122.6449 "Basic" 1 2 "Medium" 10
"RentLingo" 4 1 2 "Thumbnail" "None" 989 441 30.5118 -97.6873 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1195 442 45.5223 -122.9416 "Basic" 1 2 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats,Dogs" 750 442 35.0462 -85.2352 "Comfort" 1 2 "Low" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 1040 731 33.5178 -112.0848 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 809 731 43.8294 -111.7828 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 665 443 29.7714 -95.4343 "Basic" 1 2 "Low" 10
"RentLingo" 7 1 1 "Thumbnail" "None" 1250 444 45.5091 -122.6449 "Comfort" 1 0 "Medium" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 837 444 30.3054 -97.7497 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 830 444 61.1723 -149.8414 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1695 732 47.616 -122.3275 "Basic" 1 2 "Medium" 10
"RentLingo" 9 1 1 "Thumbnail" "Cats,Dogs" 1295 445 45.5091 -122.6449 "Comfort" 1 2 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats" 1175 445 41.8625 -87.6825 "Comfort" 1 1 "Medium" 10
"RentLingo" 7 1 2 "Thumbnail" "Cats,Dogs" 1530 446 42.0454 -87.6964 "Comfort" 1 2 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats,Dogs" 1325 446 45.5091 -122.6449 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1099 446 38.6274 -90.304 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 3 "Thumbnail" "Cats" 1380 585 33.7416 -84.2614 "Basic" 1 1 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 2195 447 37.7599 -122.4379 "Basic" 1 0 "High" 10
"RentLingo" 4 1 2 "Thumbnail" "None" 1684 447 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Dogs" 1335 447 47.616 -122.3275 "Basic" 1 1 "Medium" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 895 447 30.6505 -97.6809 "Basic" 1 0 "Low" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 775 447 40.1145 -88.2723 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats" 675 447 32.8212 -96.7853 "Basic" 1 1 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 2500 448 37.7599 -122.4379 "Basic" 1 0 "High" 10
"RentLingo" 8 1 2 "Thumbnail" "None" 1729 448 30.3054 -97.7497 "Comfort" 1 0 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1688 448 30.3054 -97.7497 "Basic" 1 2 "Medium" 10
"RentLingo" 3 1 2 "Thumbnail" "Cats,Dogs" 739 448 39.063 -94.5749 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 950 449 42.3882 -83.1122 "Basic" 1 0 "Medium" 10
"RentLingo" 2 1 2 "Thumbnail" "Cats,Dogs" 820 449 38.8094 -104.8448 "Basic" 1 2 "Low" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 1950 450 39.3191 -76.6126 "Basic" 1 2 "High" 10
"RentLingo" 5 1 2 "Thumbnail" "Cats" 1818 450 38.9118 -77.0132 "Basic" 1 1 "High" 10
"RentLingo" 9 1 1 "Thumbnail" "Cats,Dogs" 781 734 42.2837 -85.5793 "Comfort" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1750 450 37.7904 -122.2151 "Basic" 1 0 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1535 450 38.9118 -77.0132 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1495 450 34.0372 -118.2972 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 1475 450 40.4448 -79.9725 "Basic" 1 0 "Medium" 10
"RentLingo" 2 1 1 "Thumbnail" "Cats,Dogs" 1365 450 41.8625 -87.6825 "Basic" 1 2 "Medium" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 1349 450 28.0076 -82.4792 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1345 450 34.0985 -117.466 "Basic" 1 0 "Medium" 10
"RentLingo" 8 1 2 "Thumbnail" "None" 1299 450 44.9855 -93.3023 "Comfort" 1 0 "Medium" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 1295 450 34.0372 -118.2972 "Basic" 1 0 "Medium" 10
"RentLingo" 12 1 1 "Thumbnail" "None" 1225 450 30.5969 -96.3034 "Luxury" 1 0 "Medium" 10
"RentLingo" 9 1 2 "Thumbnail" "Cats,Dogs" 1225 450 43.0724 -89.4003 "Comfort" 1 2 "Medium" 10
"RentLingo" 2 1 2 "Thumbnail" "None" 1200 450 47.5988 -122.1507 "Basic" 1 0 "Medium" 10
"RentLingo" 3 1 2 "Thumbnail" "Cats,Dogs" 1199 450 42.2711 -83.745 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1195 450 47.5968 -122.7026 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 2250 1060 40.8206 -74.2133 "Basic" 1 2 "High" 10
"RentLingo" 9 1 2 "Thumbnail" "None" 1095 450 43.0531 -87.9659 "Comfort" 1 0 "Medium" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 1138 735 36.0001 -86.7912 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats" 1069 450 44.9855 -93.3023 "Basic" 1 1 "Medium" 10
"RentLingo" 1 1 3 "Thumbnail" "None" 1041 450 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1000 450 45.5091 -122.6449 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 995 450 42.3882 -83.1122 "Basic" 1 2 "Medium" 10
"RentLingo" 4 1 2 "Thumbnail" "None" 969 450 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 900 450 30.3054 -97.7497 "Basic" 1 0 "Low" 10
"RentLingo" 3 1 2 "Thumbnail" "None" 897 450 30.3054 -97.7497 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1520 736 32.0057 -102.1036 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 860 450 61.1738 -149.9301 "Basic" 1 2 "Low" 10
"RentLingo" 8 1 2 "Thumbnail" "Cats,Dogs" 829 450 27.7873 -82.6772 "Comfort" 1 2 "Low" 10
"RentLingo" 5 1 2 "Thumbnail" "None" 799 450 40.4969 -86.9659 "Basic" 1 0 "Low" 10
"RentLingo" 9 1 1 "Thumbnail" "Cats,Dogs" 790 450 36.0402 -86.6385 "Comfort" 1 2 "Low" 10
"RentLingo" 2 1 1 "Thumbnail" "Cats,Dogs" 770 450 39.0744 -94.5521 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 766 450 39.0744 -94.5521 "Basic" 1 2 "Low" 10
"RentLingo" 9 1 2 "Thumbnail" "Cats,Dogs" 752 450 39.7953 -86.1387 "Comfort" 1 2 "Low" 10
"RentLingo" 12 1 1 "Thumbnail" "Cats,Dogs" 750 450 37.0867 -76.4941 "Luxury" 1 2 "Low" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 725 450 42.9112 -78.8171 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 795 737 29.4624 -98.5253 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 687 450 29.6803 -95.1845 "Basic" 1 2 "Low" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 1926 738 38.8738 -77.1055 "Basic" 1 2 "High" 10
"RentLingo" 7 1 1 "Thumbnail" "Cats" 655 450 39.1679 -84.4933 "Comfort" 1 1 "Low" 10
"RentLingo" 5 1 2 "Thumbnail" "None" 650 450 39.0744 -94.5521 "Basic" 1 0 "Low" 10
"RentLingo" 3 1 3 "Thumbnail" "Cats,Dogs" 635 450 37.0867 -76.4941 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 600 450 40.1145 -88.2723 "Basic" 1 0 "Low" 10
"RentLingo" 2 1 1 "Thumbnail" "Cats,Dogs" 595 450 39.1478 -94.5689 "Basic" 1 2 "Low" 10
"RentLingo" 5 1 1 "Thumbnail" "Cats,Dogs" 575 450 39.1984 -96.6052 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 500 450 37.7262 -89.2229 "Basic" 1 2 "Low" 10
"RentLingo" 5 1 1 "Thumbnail" "Cats,Dogs" 490 450 37.7059 -85.8628 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 599 593 36.5311 -82.5209 "Basic" 1 2 "Low" 10
"RentLingo" 3 2 2 "Thumbnail" "Cats,Dogs" 2500 1065 44.9855 -93.3023 "Basic" 1 2 "High" 10
"RentLingo" 15 1 3 "Thumbnail" "None" 1483 451 42.2081 -70.9524 "Luxury" 1 0 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 805 451 30.3054 -97.7497 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1796 452 38.9118 -77.0132 "Basic" 1 0 "High" 10
"RentLingo" 7 1 1 "Thumbnail" "Cats,Dogs" 1240 739 39.4049 -76.5929 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1722 453 30.3054 -97.7497 "Basic" 1 0 "High" 10
"RentLingo" 8 1 1 "Thumbnail" "Cats,Dogs" 1195 739 36.0698 -119.02 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats" 950 454 42.6742 -73.7936 "Basic" 1 1 "Medium" 10
"RentLingo" 7 1 1 "Thumbnail" "None" 1250 455 45.5091 -122.6449 "Comfort" 1 0 "Medium" 10
"RentLingo" 11 1 1 "Thumbnail" "Cats,Dogs" 570 455 32.2276 -110.8226 "Comfort" 1 2 "Low" 10
"RentLingo" 3 1 1 "Thumbnail" "Cats,Dogs" 550 455 32.2264 -110.9438 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1929 740 38.3622 -121.9712 "Basic" 1 2 "High" 10
"RentLingo" 11 1 2 "Thumbnail" "Cats,Dogs" 1795 456 33.8363 -118.333 "Comfort" 1 2 "High" 10
"RentLingo" 6 1 2 "Thumbnail" "Cats,Dogs" 1612 456 38.9118 -77.0132 "Comfort" 1 2 "Medium" 10
"RentLingo" 2 1 1 "Thumbnail" "Cats,Dogs" 835 456 43.0724 -89.4003 "Basic" 1 2 "Low" 10
"RentLingo" 9 1 2 "Thumbnail" "Cats,Dogs" 825 456 37.0835 -113.5823 "Comfort" 1 2 "Low" 10
"RentLingo" 2 1 1 "Thumbnail" "Cats,Dogs" 825 456 33.4146 -111.766 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 550 456 41.9419 -86.3526 "Basic" 1 0 "Low" 10
"RentLingo" 4 1 2 "Thumbnail" "None" 1230 457 43.6046 -116.2475 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 2395 458 37.7599 -122.4379 "Basic" 1 0 "High" 10
"RentLingo" 2 1 2 "Thumbnail" "None" 485 458 26.1605 -97.9198 "Basic" 1 0 "Low" 10
"RentLingo" 8 1 1 "Thumbnail" "None" 1275 459 45.5091 -122.6449 "Comfort" 1 0 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1135 459 39.3191 -76.6126 "Basic" 1 2 "Medium" 10
"RentLingo" 8 1 3 "Thumbnail" "Cats,Dogs" 700 459 42.0259 -93.6516 "Comfort" 1 2 "Low" 10
"RentLingo" 5 1 2 "Thumbnail" "Cats,Dogs" 1695 460 41.3245 -72.9194 "Basic" 1 2 "Medium" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 1469 460 44.041 -123.1254 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 3 "Thumbnail" "Cats,Dogs" 1150 460 43.0531 -87.9659 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 840 460 30.3054 -97.7497 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 820 460 38.8562 -104.772 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 815 460 61.1723 -149.8414 "Basic" 1 2 "Low" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 1268 598 44.9855 -93.3023 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 785 460 38.8562 -104.772 "Basic" 1 0 "Low" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 709 460 40.1145 -88.2723 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 705 460 41.2399 -75.8848 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 525 460 48.2469 -101.3017 "Basic" 1 2 "Low" 10
"RentLingo" 2 1 2 "Thumbnail" "Cats,Dogs" 1125 461 47.4342 -120.3202 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1245 462 40.7061 -111.9048 "Basic" 1 2 "Medium" 10
"RentLingo" 3 1 1 "Thumbnail" "Cats,Dogs" 600 462 32.2264 -110.9438 "Basic" 1 2 "Low" 10
"RentLingo" 3 1 1 "Thumbnail" "Cats,Dogs" 560 463 32.2264 -110.9438 "Basic" 1 2 "Low" 10
"RentLingo" 5 1 2 "Thumbnail" "Cats,Dogs" 1905 464 41.8625 -87.6825 "Basic" 1 2 "High" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 890 464 30.3054 -97.7497 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 705 464 39.8163 -98.5576 "Basic" 1 2 "Low" 10
"RentLingo" 6 1 2 "Thumbnail" "Cats,Dogs" 1510 465 38.7999 -77.1072 "Comfort" 1 2 "Medium" 10
"RentLingo" 5 1 1 "Thumbnail" "Cats,Dogs" 1146 741 33.1598 -96.8097 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 931 465 33.8694 -84.5196 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 840 465 39.1679 -84.4933 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 695 465 33.5944 -112.1837 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 2295 742 34.1881 -118.3905 "Basic" 1 2 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats" 1330 467 44.9855 -93.3023 "Basic" 1 1 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats" 1295 742 44.9368 -93.3605 "Comfort" 1 1 "Medium" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 1100 468 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1195 742 28.9673 -98.4878 "Basic" 1 2 "Medium" 10
"RentLingo" 5 1 1 "Thumbnail" "Cats,Dogs" 1040 468 43.1689 -77.6289 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 885 468 41.2562 -96.0404 "Basic" 1 2 "Low" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 749 468 40.1145 -88.2723 "Basic" 1 0 "Low" 10
"RentLingo" 9 1 1 "Thumbnail" "Cats,Dogs" 740 468 27.7332 -97.4058 "Comfort" 1 2 "Low" 10
"RentLingo" 4 1 1 "Thumbnail" "None" 625 468 40.1171 -88.1889 "Basic" 1 0 "Low" 10
"RentLingo" 9 1 1 "Thumbnail" "Cats,Dogs" 1395 469 45.5091 -122.6449 "Comfort" 1 2 "Medium" 10
"RentLingo" 10 1 1 "Thumbnail" "Cats,Dogs" 1210 469 41.8625 -87.6825 "Comfort" 1 2 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats" 1100 469 40.4969 -86.9659 "Comfort" 1 1 "Medium" 10
"RentLingo" 9 1 1 "Thumbnail" "None" 2000 470 38.9118 -77.0132 "Comfort" 1 0 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1995 470 37.8726 -122.2707 "Basic" 1 0 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats" 1755 470 41.889 -87.6336 "Basic" 1 1 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 901 743 32.5183 -93.6905 "Basic" 1 2 "Low" 10
"RentLingo" 2 1 1 "Thumbnail" "Cats,Dogs" 1570 470 38.9118 -77.0132 "Basic" 1 2 "Medium" 10
"RentLingo" 12 1 1 "Thumbnail" "Cats,Dogs" 1475 470 42.9833 -71.4574 "Luxury" 1 2 "Medium" 10
"RentLingo" 2 1 2 "Thumbnail" "None" 1040 470 40.4969 -86.9659 "Basic" 1 0 "Medium" 10
"RentLingo" 2 1 1 "Thumbnail" "Cats,Dogs" 1039 470 42.2711 -83.745 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1009 470 41.8625 -87.6825 "Basic" 1 2 "Medium" 10
"RentLingo" 8 1 1 "Thumbnail" "None" 999 470 40.4969 -86.9659 "Comfort" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 800 470 61.1723 -149.8414 "Basic" 1 2 "Low" 10
"RentLingo" 4 1 3 "Thumbnail" "Cats,Dogs" 550 470 39.1676 -86.5 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1500 471 41.8625 -87.6825 "Basic" 1 2 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats,Dogs" 1206 472 39.1063 -77.1812 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 1165 472 40.4448 -79.9725 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 833 744 39.3191 -76.6126 "Basic" 1 2 "Low" 10
"RentLingo" 5 1 1 "Thumbnail" "Cats,Dogs" 784 744 35.471 -97.5299 "Basic" 1 2 "Low" 10
"RentLingo" 3 1 3 "Thumbnail" "Cats,Dogs" 960 474 33.6047 -112.2456 "Basic" 1 2 "Medium" 10
"RentLingo" 9 1 3 "Thumbnail" "Cats,Dogs" 855 474 28.5964 -81.3237 "Comfort" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1625 475 37.7904 -122.2151 "Basic" 1 0 "Medium" 10
"RentLingo" 5 1 1 "Thumbnail" "Cats,Dogs" 1350 475 45.5091 -122.6449 "Basic" 1 2 "Medium" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 1295 475 41.1908 -73.1965 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1150 475 45.4102 -122.7084 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1125 475 45.5091 -122.6449 "Basic" 1 0 "Medium" 10
"RentLingo" 2 1 1 "Thumbnail" "None" 1095 475 26.1343 -80.233 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1050 475 33.7848 -84.3922 "Basic" 1 2 "Medium" 10
"RentLingo" 7 1 1 "Thumbnail" "None" 940 475 30.228 -97.7183 "Comfort" 1 0 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 933 475 30.4433 -97.6282 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 901 475 30.4433 -97.6282 "Basic" 1 0 "Low" 10
"RentLingo" 7 1 2 "Thumbnail" "Cats,Dogs" 900 475 42.5286 -92.4509 "Comfort" 1 2 "Low" 10
"RentLingo" 10 1 1 "Thumbnail" "Cats,Dogs" 675 745 37.1892 -93.2908 "Comfort" 1 2 "Low" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats" 740 475 39.1679 -84.4933 "Comfort" 1 1 "Low" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 721 475 29.9142 -93.9383 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats" 645 475 29.7714 -95.4343 "Basic" 1 1 "Low" 10
"RentLingo" 3 1 2 "Thumbnail" "None" 1200 476 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 3 1 1 "Thumbnail" "Cats,Dogs" 845 476 32.8212 -96.7853 "Basic" 1 2 "Low" 10
"RentLingo" 2 1 1 "Thumbnail" "None" 690 476 39.9591 -75.2725 "Basic" 1 0 "Low" 10
"RentLingo" 7 1 3 "Thumbnail" "Cats,Dogs" 1610 477 41.8871 -87.7901 "Comfort" 1 2 "Medium" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 1350 477 45.5091 -122.6449 "Basic" 1 0 "Medium" 10
"RentLingo" 9 1 1 "Thumbnail" "Cats,Dogs" 1520 747 44.9368 -93.3605 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1344 747 42.3882 -83.1122 "Basic" 1 0 "Medium" 10
"RentLingo" 15 1 1 "Thumbnail" "Cats,Dogs" 1875 478 37.5444 -121.982 "Luxury" 1 2 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 535 478 36.0723 -79.8196 "Basic" 1 2 "Low" 10
"RentLingo" 3 1 1 "Thumbnail" "None" 1014 747 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1295 479 45.5091 -122.6449 "Basic" 1 2 "Medium" 10
"RentLingo" 9 1 2 "Thumbnail" "Cats" 890 479 43.0133 -88.2374 "Comfort" 1 1 "Low" 10
"RentLingo" 3 1 2 "Thumbnail" "None" 829 479 30.3054 -97.7497 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats" 687 479 32.8212 -96.7853 "Basic" 1 1 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 495 479 47.9299 -97.0173 "Basic" 1 0 "Low" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 2357 748 37.9682 -122.0091 "Basic" 1 2 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 950 600 40.5059 -80.1869 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 1102 480 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 5 1 1 "Thumbnail" "None" 969 480 29.4624 -98.5253 "Basic" 1 0 "Medium" 10
"RentLingo" 5 1 1 "Thumbnail" "None" 858 480 30.3054 -97.7497 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 710 480 33.5178 -112.0848 "Basic" 1 2 "Low" 10
"RentLingo" 2 1 1 "Thumbnail" "None" 689 480 40.1145 -88.2723 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 2300 1090 40.918 -73.7837 "Basic" 1 2 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 575 480 43.6309 -84.2394 "Basic" 1 0 "Low" 10
"RentLingo" 11 1 2 "Thumbnail" "Cats,Dogs" 1538 481 39.736 -104.9819 "Comfort" 1 2 "Medium" 10
"RentLingo" 7 1 3 "Thumbnail" "Cats,Dogs" 1145 481 33.0476 -96.7467 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1014 481 30.3054 -97.7497 "Basic" 1 2 "Medium" 10
